country,year,sex,age,population,gdp_per_capita ($),generation,suicides/100k pop
Bahrain,2003,female,35-54 years,75430,15756,Boomers,0
Bahrain,2003,female,5-14 years,65298,15756,Millenials,0
Bahrain,2003,female,55-74 years,16343,15756,Silent,0
Bahrain,2003,female,75+ years,2946,15756,Silent,0
Bahrain,2003,male,5-14 years,70584,15756,Millenials,0
Bahrain,2003,male,55-74 years,19574,15756,Silent,0
Bahrain,2003,male,75+ years,2831,15756,Silent,0
Bahrain,2004,male,55-74 years,20717,17497,Silent,19.31
Bahrain,2004,male,25-34 years,116777,17497,Generation X,16.27
Bahrain,2004,male,35-54 years,150835,17497,Boomers,6.63
Bahrain,2004,female,25-34 years,68052,17497,Generation X,4.41
Bahrain,2004,female,35-54 years,80288,17497,Boomers,3.74
Bahrain,2004,male,15-24 years,88431,17497,Millenials,2.26
Bahrain,2004,female,15-24 years,62699,17497,Millenials,1.59
Bahrain,2004,female,5-14 years,67313,17497,Millenials,0
Bahrain,2004,female,55-74 years,16975,17497,Silent,0
Bahrain,2004,female,75+ years,3126,17497,Silent,0
Bahrain,2004,male,5-14 years,73422,17497,Millenials,0
Bahrain,2004,male,75+ years,2924,17497,Silent,0
Bahrain,2005,male,25-34 years,142375,19485,Generation X,10.54
Bahrain,2005,male,35-54 years,174785,19485,Boomers,8.01
Bahrain,2005,male,55-74 years,27261,19485,Silent,7.34
Bahrain,2005,male,15-24 years,79928,19485,Millenials,5
Bahrain,2005,female,25-34 years,73758,19485,Generation X,4.07
Bahrain,2005,female,15-24 years,64792,19485,Millenials,3.09
Bahrain,2005,female,35-54 years,92102,19485,Boomers,2.17
Bahrain,2005,female,5-14 years,66362,19485,Millenials,0
Bahrain,2005,female,55-74 years,19983,19485,Silent,0
Bahrain,2005,female,75+ years,4389,19485,Silent,0
Bahrain,2005,male,5-14 years,69742,19485,Millenials,0
Bahrain,2005,male,75+ years,4063,19485,Silent,0
Bahrain,2006,male,25-34 years,158656,20826,Generation X,7.56
Bahrain,2006,female,25-34 years,80271,20826,Generation X,6.23
Bahrain,2006,female,15-24 years,69020,20826,Millenials,4.35
Bahrain,2006,male,55-74 years,29960,20826,Silent,3.34
Bahrain,2006,female,35-54 years,100668,20826,Boomers,2.98
Bahrain,2006,male,35-54 years,192597,20826,Boomers,1.56
Bahrain,2006,male,15-24 years,86090,20826,Millenials,1.16
Bahrain,2006,female,5-14 years,68590,20826,Millenials,0
Bahrain,2006,female,55-74 years,21363,20826,Silent,0
Bahrain,2006,female,75+ years,4915,20826,Silent,0
Bahrain,2006,male,5-14 years,71974,20826,Millenials,0
Bahrain,2006,male,75+ years,4439,20826,Silent,0
Bahrain,2007,male,25-34 years,176938,22524,Generation X,7.91
Bahrain,2007,male,35-54 years,212426,22524,Boomers,6.12
Bahrain,2007,male,55-74 years,32965,22524,Silent,6.07
Bahrain,2007,male,15-24 years,92875,22524,Millenials,5.38
Bahrain,2007,female,25-34 years,87472,22524,Generation X,3.43
Bahrain,2007,female,35-54 years,110173,22524,Boomers,1.82
Bahrain,2007,female,15-24 years,73617,22524,Millenials,1.36
Bahrain,2007,female,5-14 years,70861,22524,Generation Z,0
Bahrain,2007,female,55-74 years,22872,22524,Silent,0
Bahrain,2007,female,75+ years,5497,22524,Silent,0
Bahrain,2007,male,5-14 years,74222,22524,Generation Z,0
Bahrain,2007,male,75+ years,4852,22524,Silent,0
Bahrain,2008,male,25-34 years,196832,25106,Generation X,10.67
Bahrain,2008,male,35-54 years,225866,25106,Boomers,5.76
Bahrain,2008,female,15-24 years,76246,25106,Millenials,3.93
Bahrain,2008,male,55-74 years,35879,25106,Silent,2.79
Bahrain,2008,female,35-54 years,115468,25106,Boomers,2.6
Bahrain,2008,female,25-34 years,93449,25106,Generation X,2.14
Bahrain,2008,female,5-14 years,72955,25106,Generation Z,0
Bahrain,2008,female,55-74 years,24495,25106,Silent,0
Bahrain,2008,female,75+ years,5191,25106,Silent,0
Bahrain,2008,male,15-24 years,96458,25106,Millenials,0
Bahrain,2008,male,5-14 years,76617,25106,Generation Z,0
Bahrain,2008,male,75+ years,4654,25106,Silent,0
Bahrain,2009,male,35-54 years,242558,20988,Boomers,5.77
Bahrain,2009,male,25-34 years,222448,20988,Generation X,4.05
Bahrain,2009,female,25-34 years,99580,20988,Generation X,4.02
Bahrain,2009,male,15-24 years,102256,20988,Millenials,3.91
Bahrain,2009,male,55-74 years,38002,20988,Silent,2.63
Bahrain,2009,male,5-14 years,79180,20988,Generation Z,2.53
Bahrain,2009,female,35-54 years,118835,20988,Boomers,1.68
Bahrain,2009,female,15-24 years,80832,20988,Millenials,0
Bahrain,2009,female,5-14 years,75122,20988,Generation Z,0
Bahrain,2009,female,55-74 years,25915,20988,Silent,0
Bahrain,2009,female,75+ years,4103,20988,Silent,0
Bahrain,2009,male,75+ years,4091,20988,Silent,0
Bahrain,2010,male,35-54 years,252232,22572,Generation X,3.17
Bahrain,2010,male,25-34 years,235591,22572,Generation X,2.55
Bahrain,2010,male,55-74 years,41999,22572,Silent,2.38
Bahrain,2010,female,35-54 years,125709,22572,Generation X,1.59
Bahrain,2010,female,15-24 years,80571,22572,Millenials,1.24
Bahrain,2010,female,25-34 years,104368,22572,Generation X,0.96
Bahrain,2010,female,5-14 years,77140,22572,Generation Z,0
Bahrain,2010,female,55-74 years,27834,22572,Silent,0
Bahrain,2010,female,75+ years,4625,22572,Silent,0
Bahrain,2010,male,15-24 years,103388,22572,Millenials,0
Bahrain,2010,male,5-14 years,81414,22572,Generation Z,0
Bahrain,2010,male,75+ years,4289,22572,Silent,0
Bahrain,2011,male,15-24 years,101695,26078,Millenials,2.95
Bahrain,2011,male,55-74 years,43883,26078,Boomers,2.28
Bahrain,2011,female,25-34 years,98138,26078,Millenials,2.04
Bahrain,2011,male,25-34 years,220691,26078,Millenials,1.81
Bahrain,2011,male,35-54 years,242955,26078,Generation X,1.65
Bahrain,2011,female,35-54 years,123582,26078,Generation X,1.62
Bahrain,2011,female,15-24 years,75788,26078,Millenials,1.32
Bahrain,2011,female,5-14 years,77270,26078,Generation Z,1.29
Bahrain,2011,female,55-74 years,29140,26078,Boomers,0
Bahrain,2011,female,75+ years,4742,26078,Silent,0
Bahrain,2011,male,5-14 years,81209,26078,Generation Z,0
Bahrain,2011,male,75+ years,4369,26078,Silent,0
Bahrain,2012,male,25-34 years,237133,25587,Millenials,4.64
Bahrain,2012,male,35-54 years,268027,25587,Generation X,2.24
Bahrain,2012,female,25-34 years,110796,25587,Millenials,0.9
Bahrain,2012,male,15-24 years,111603,25587,Millenials,0.9
Bahrain,2012,female,15-24 years,81091,25587,Millenials,0
Bahrain,2012,female,35-54 years,135976,25587,Generation X,0
Bahrain,2012,female,5-14 years,81275,25587,Generation Z,0
Bahrain,2012,female,55-74 years,31641,25587,Boomers,0
Bahrain,2012,female,75+ years,4548,25587,Silent,0
Bahrain,2012,male,5-14 years,85538,25587,Generation Z,0
Bahrain,2012,male,55-74 years,50001,25587,Boomers,0
Bahrain,2012,male,75+ years,4149,25587,Silent,0
Bahrain,2013,male,15-24 years,110064,26793,Millenials,0.91
Bahrain,2013,male,25-34 years,237632,26793,Millenials,0.84
Bahrain,2013,male,35-54 years,269162,26793,Generation X,0.74
Bahrain,2013,female,15-24 years,80476,26793,Millenials,0
Bahrain,2013,female,25-34 years,112513,26793,Millenials,0
Bahrain,2013,female,35-54 years,139352,26793,Generation X,0
Bahrain,2013,female,5-14 years,82726,26793,Generation Z,0
Bahrain,2013,female,55-74 years,33780,26793,Boomers,0
Bahrain,2013,female,75+ years,4859,26793,Silent,0
Bahrain,2013,male,5-14 years,86269,26793,Generation Z,0
Bahrain,2013,male,55-74 years,53308,26793,Boomers,0
Bahrain,2013,male,75+ years,4351,26793,Silent,0
Bahrain,2014,male,15-24 years,100635,27503,Millenials,3.97
Bahrain,2014,male,25-34 years,237952,27503,Millenials,1.26
Bahrain,2014,female,25-34 years,110838,27503,Millenials,0.9
Bahrain,2014,male,35-54 years,258922,27503,Generation X,0.39
Bahrain,2014,female,15-24 years,78926,27503,Millenials,0
Bahrain,2014,female,35-54 years,139103,27503,Generation X,0
Bahrain,2014,female,5-14 years,82452,27503,Generation Z,0
Bahrain,2014,female,55-74 years,41406,27503,Boomers,0
Bahrain,2014,female,75+ years,6154,27503,Silent,0
Bahrain,2014,male,5-14 years,86539,27503,Generation Z,0
Bahrain,2014,male,55-74 years,64351,27503,Boomers,0
Bahrain,2014,male,75+ years,6688,27503,Silent,0
Barbados,1985,male,75+ years,4000,6137,G.I. Generation,25
Barbados,1985,male,55-74 years,13000,6137,G.I. Generation,23.08
Barbados,1985,female,25-34 years,22000,6137,Boomers,9.09
Barbados,1985,male,25-34 years,22000,6137,Boomers,4.55
Barbados,1985,female,15-24 years,26000,6137,Generation X,0
Barbados,1985,female,35-54 years,24000,6137,Silent,0
Barbados,1985,female,5-14 years,24000,6137,Generation X,0
Barbados,1985,female,55-74 years,19000,6137,G.I. Generation,0
Barbados,1985,female,75+ years,7000,6137,G.I. Generation,0
Barbados,1985,male,15-24 years,26000,6137,Generation X,0
Barbados,1985,male,35-54 years,20000,6137,Silent,0
Barbados,1985,male,5-14 years,24000,6137,Generation X,0
Barbados,1986,male,35-54 years,20000,6720,Silent,20
Barbados,1986,male,15-24 years,26200,6720,Generation X,7.63
Barbados,1986,female,25-34 years,22000,6720,Boomers,4.55
Barbados,1986,male,25-34 years,22000,6720,Boomers,4.55
Barbados,1986,female,15-24 years,26200,6720,Generation X,0
Barbados,1986,female,35-54 years,24000,6720,Silent,0
Barbados,1986,female,5-14 years,24100,6720,Generation X,0
Barbados,1986,female,55-74 years,19000,6720,G.I. Generation,0
Barbados,1986,female,75+ years,7000,6720,G.I. Generation,0
Barbados,1986,male,5-14 years,24100,6720,Generation X,0
Barbados,1986,male,55-74 years,13000,6720,G.I. Generation,0
Barbados,1986,male,75+ years,4000,6720,G.I. Generation,0
Barbados,1987,female,35-54 years,24400,7333,Silent,8.2
Barbados,1987,male,55-74 years,13000,7333,G.I. Generation,7.69
Barbados,1987,male,35-54 years,20200,7333,Silent,4.95
Barbados,1987,male,25-34 years,22200,7333,Boomers,4.5
Barbados,1987,male,5-14 years,24300,7333,Generation X,4.12
Barbados,1987,female,15-24 years,26400,7333,Generation X,0
Barbados,1987,female,25-34 years,22200,7333,Boomers,0
Barbados,1987,female,5-14 years,24300,7333,Generation X,0
Barbados,1987,female,55-74 years,19300,7333,G.I. Generation,0
Barbados,1987,female,75+ years,7000,7333,G.I. Generation,0
Barbados,1987,male,15-24 years,26400,7333,Generation X,0
Barbados,1987,male,75+ years,4000,7333,G.I. Generation,0
Barbados,1988,male,25-34 years,22400,7763,Boomers,22.32
Barbados,1988,male,35-54 years,20400,7763,Silent,14.71
Barbados,1988,male,55-74 years,13100,7763,G.I. Generation,7.63
Barbados,1988,male,15-24 years,26400,7763,Generation X,7.58
Barbados,1988,female,55-74 years,19400,7763,G.I. Generation,5.15
Barbados,1988,female,15-24 years,26400,7763,Generation X,0
Barbados,1988,female,25-34 years,22400,7763,Boomers,0
Barbados,1988,female,35-54 years,24400,7763,Silent,0
Barbados,1988,female,5-14 years,24400,7763,Generation X,0
Barbados,1988,female,75+ years,7100,7763,G.I. Generation,0
Barbados,1988,male,5-14 years,24400,7763,Generation X,0
Barbados,1988,male,75+ years,4000,7763,G.I. Generation,0
Barbados,1989,male,35-54 years,23000,8541,Silent,26.09
Barbados,1989,male,55-74 years,14000,8541,G.I. Generation,14.29
Barbados,1989,male,15-24 years,25000,8541,Generation X,12
Barbados,1989,female,25-34 years,23000,8541,Boomers,8.7
Barbados,1989,female,15-24 years,24000,8541,Generation X,8.33
Barbados,1989,male,25-34 years,24000,8541,Boomers,4.17
Barbados,1989,female,35-54 years,26000,8541,Silent,0
Barbados,1989,female,5-14 years,22000,8541,Generation X,0
Barbados,1989,female,55-74 years,20000,8541,G.I. Generation,0
Barbados,1989,female,75+ years,8000,8541,G.I. Generation,0
Barbados,1989,male,5-14 years,22000,8541,Generation X,0
Barbados,1989,male,75+ years,5000,8541,G.I. Generation,0
Barbados,1990,male,75+ years,5000,8537,G.I. Generation,60
Barbados,1990,male,35-54 years,24000,8537,Silent,20.83
Barbados,1990,male,55-74 years,13000,8537,G.I. Generation,15.38
Barbados,1990,male,25-34 years,24000,8537,Boomers,8.33
Barbados,1990,female,35-54 years,26000,8537,Silent,7.69
Barbados,1990,female,55-74 years,20000,8537,G.I. Generation,5
Barbados,1990,male,15-24 years,25000,8537,Generation X,4
Barbados,1990,female,15-24 years,24000,8537,Generation X,0
Barbados,1990,female,25-34 years,23000,8537,Boomers,0
Barbados,1990,female,5-14 years,22000,8537,Generation X,0
Barbados,1990,female,75+ years,9000,8537,G.I. Generation,0
Barbados,1990,male,5-14 years,22000,8537,Generation X,0
Barbados,1991,male,35-54 years,25000,8469,Boomers,20
Barbados,1991,male,25-34 years,23000,8469,Boomers,17.39
Barbados,1991,female,55-74 years,20000,8469,Silent,15
Barbados,1991,male,15-24 years,24000,8469,Generation X,12.5
Barbados,1991,male,55-74 years,13000,8469,Silent,7.69
Barbados,1991,female,25-34 years,23000,8469,Boomers,4.35
Barbados,1991,female,15-24 years,24000,8469,Generation X,0
Barbados,1991,female,35-54 years,28000,8469,Boomers,0
Barbados,1991,female,5-14 years,20000,8469,Millenials,0
Barbados,1991,female,75+ years,9000,8469,G.I. Generation,0
Barbados,1991,male,5-14 years,22000,8469,Millenials,0
Barbados,1991,male,75+ years,6000,8469,G.I. Generation,0
Barbados,1992,male,35-54 years,26000,8129,Boomers,19.23
Barbados,1992,male,25-34 years,23000,8129,Boomers,17.39
Barbados,1992,male,55-74 years,14000,8129,Silent,14.29
Barbados,1992,female,55-74 years,20000,8129,Silent,5
Barbados,1992,female,25-34 years,24000,8129,Boomers,4.17
Barbados,1992,female,35-54 years,29000,8129,Boomers,3.45
Barbados,1992,female,15-24 years,24000,8129,Generation X,0
Barbados,1992,female,5-14 years,20000,8129,Millenials,0
Barbados,1992,female,75+ years,9000,8129,G.I. Generation,0
Barbados,1992,male,15-24 years,24000,8129,Generation X,0
Barbados,1992,male,5-14 years,21000,8129,Millenials,0
Barbados,1992,male,75+ years,6000,8129,G.I. Generation,0
Barbados,1993,male,55-74 years,13700,8540,Silent,21.9
Barbados,1993,male,15-24 years,23400,8540,Generation X,21.37
Barbados,1993,male,75+ years,5300,8540,G.I. Generation,18.87
Barbados,1993,male,25-34 years,23900,8540,Boomers,12.55
Barbados,1993,male,35-54 years,27400,8540,Boomers,10.95
Barbados,1993,female,55-74 years,18900,8540,Silent,5.29
Barbados,1993,female,15-24 years,22900,8540,Generation X,0
Barbados,1993,female,25-34 years,23100,8540,Boomers,0
Barbados,1993,female,35-54 years,29600,8540,Boomers,0
Barbados,1993,female,5-14 years,20700,8540,Millenials,0
Barbados,1993,female,75+ years,9600,8540,G.I. Generation,0
Barbados,1993,male,5-14 years,21100,8540,Millenials,0
Barbados,1994,male,55-74 years,13500,8953,Silent,22.22
Barbados,1994,male,35-54 years,28600,8953,Boomers,17.48
Barbados,1994,female,55-74 years,18800,8953,Silent,10.64
Barbados,1994,male,5-14 years,21100,8953,Millenials,4.74
Barbados,1994,female,25-34 years,22900,8953,Boomers,4.37
Barbados,1994,male,15-24 years,22900,8953,Generation X,4.37
Barbados,1994,female,35-54 years,30700,8953,Boomers,3.26
Barbados,1994,female,15-24 years,22500,8953,Generation X,0
Barbados,1994,female,5-14 years,20500,8953,Millenials,0
Barbados,1994,female,75+ years,9700,8953,G.I. Generation,0
Barbados,1994,male,25-34 years,23800,8953,Boomers,0
Barbados,1994,male,75+ years,5300,8953,G.I. Generation,0
Barbados,1995,male,25-34 years,23600,9378,Generation X,29.66
Barbados,1995,male,35-54 years,30000,9378,Boomers,10
Barbados,1995,female,15-24 years,22000,9378,Generation X,9.09
Barbados,1995,male,55-74 years,13400,9378,Silent,7.46
Barbados,1995,female,35-54 years,31800,9378,Boomers,6.29
Barbados,1995,female,55-74 years,18700,9378,Silent,5.35
Barbados,1995,male,15-24 years,22500,9378,Generation X,4.44
Barbados,1995,female,25-34 years,22700,9378,Generation X,0
Barbados,1995,female,5-14 years,20400,9378,Millenials,0
Barbados,1995,female,75+ years,9800,9378,G.I. Generation,0
Barbados,1995,male,5-14 years,21000,9378,Millenials,0
Barbados,1995,male,75+ years,5300,9378,G.I. Generation,0
Barbados,2000,male,25-34 years,20974,12430,Generation X,19.07
Barbados,2000,male,35-54 years,37000,12430,Boomers,8.11
Barbados,2000,male,15-24 years,20032,12430,Generation X,4.99
Barbados,2000,female,35-54 years,40354,12430,Boomers,4.96
Barbados,2000,female,15-24 years,19594,12430,Generation X,0
Barbados,2000,female,25-34 years,21656,12430,Generation X,0
Barbados,2000,female,5-14 years,19999,12430,Millenials,0
Barbados,2000,female,55-74 years,20755,12430,Silent,0
Barbados,2000,female,75+ years,8653,12430,G.I. Generation,0
Barbados,2000,male,5-14 years,20504,12430,Millenials,0
Barbados,2000,male,55-74 years,16361,12430,Silent,0
Barbados,2000,male,75+ years,5251,12430,G.I. Generation,0
Barbados,2001,male,55-74 years,16682,12348,Silent,5.99
Barbados,2001,male,35-54 years,37608,12348,Boomers,2.66
Barbados,2001,female,15-24 years,19589,12348,Millenials,0
Barbados,2001,female,25-34 years,21392,12348,Generation X,0
Barbados,2001,female,35-54 years,41070,12348,Boomers,0
Barbados,2001,female,5-14 years,19856,12348,Millenials,0
Barbados,2001,female,55-74 years,20967,12348,Silent,0
Barbados,2001,female,75+ years,8830,12348,Silent,0
Barbados,2001,male,15-24 years,19949,12348,Millenials,0
Barbados,2001,male,25-34 years,20762,12348,Generation X,0
Barbados,2001,male,5-14 years,20312,12348,Millenials,0
Barbados,2001,male,75+ years,5389,12348,Silent,0
Barbados,2002,female,15-24 years,19595,12511,Millenials,0
Barbados,2002,female,25-34 years,21133,12511,Generation X,0
Barbados,2002,female,35-54 years,41563,12511,Boomers,0
Barbados,2002,female,5-14 years,19674,12511,Millenials,0
Barbados,2002,female,55-74 years,21258,12511,Silent,0
Barbados,2002,female,75+ years,9003,12511,Silent,0
Barbados,2002,male,15-24 years,19863,12511,Millenials,0
Barbados,2002,male,25-34 years,20535,12511,Generation X,0
Barbados,2002,male,35-54 years,38009,12511,Boomers,0
Barbados,2002,male,5-14 years,20106,12511,Millenials,0
Barbados,2002,male,55-74 years,17104,12511,Silent,0
Barbados,2002,male,75+ years,5510,12511,Silent,0
Barbados,2003,female,15-24 years,19594,12887,Millenials,0
Barbados,2003,female,25-34 years,20882,12887,Generation X,0
Barbados,2003,female,35-54 years,41911,12887,Boomers,0
Barbados,2003,female,5-14 years,19479,12887,Millenials,0
Barbados,2003,female,55-74 years,21643,12887,Silent,0
Barbados,2003,female,75+ years,9139,12887,Silent,0
Barbados,2003,male,15-24 years,19769,12887,Millenials,0
Barbados,2003,male,25-34 years,20309,12887,Generation X,0
Barbados,2003,male,35-54 years,38276,12887,Boomers,0
Barbados,2003,male,5-14 years,19901,12887,Millenials,0
Barbados,2003,male,55-74 years,17621,12887,Silent,0
Barbados,2003,male,75+ years,5598,12887,Silent,0
Barbados,2004,male,35-54 years,38511,13786,Boomers,7.79
Barbados,2004,female,15-24 years,19566,13786,Millenials,0
Barbados,2004,female,25-34 years,20656,13786,Generation X,0
Barbados,2004,female,35-54 years,42213,13786,Boomers,0
Barbados,2004,female,5-14 years,19280,13786,Millenials,0
Barbados,2004,female,55-74 years,22134,13786,Silent,0
Barbados,2004,female,75+ years,9237,13786,Silent,0
Barbados,2004,male,15-24 years,19657,13786,Millenials,0
Barbados,2004,male,25-34 years,20092,13786,Generation X,0
Barbados,2004,male,5-14 years,19715,13786,Millenials,0
Barbados,2004,male,55-74 years,18209,13786,Silent,0
Barbados,2004,male,75+ years,5655,13786,Silent,0
Barbados,2005,male,35-54 years,38767,15230,Boomers,2.58
Barbados,2005,female,15-24 years,19501,15230,Millenials,0
Barbados,2005,female,25-34 years,20457,15230,Generation X,0
